TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
43008,289,329.8137,55.8148,0.0330,---,-16.5970,3.6441,-0.0408, 7.2984
43058,336,329.6129,55.7757,0.0331,---,-12.7777,-0.0734,-0.0525, 3.9563
43058,289,329.6129,55.7757,0.0331,---,-16.3962,3.6831,-0.0408, 8.4038
43108,336,329.4087,55.7383,0.0331,---,-12.8016,-0.0373,-0.0525, 3.7360
43108,289,329.4087,55.7383,0.0331,---,-16.1920,3.7205,-0.0409, 8.3728
43158,336,329.2016,55.7032,0.0331,---,-12.8226,-0.0038,-0.0525, 3.6471
43158,289,329.2016,55.7032,0.0331,---,-15.9849,3.7556,-0.0409, 8.2841
43208,336,328.9919,55.6688,0.0331,---,-12.8410,0.0288,-0.0525, 3.5791
43208,289,328.9919,55.6688,0.0331,---,-15.7753,3.7900,-0.0409, 8.3768
43258,336,328.7800,55.6361,0.0332,---,-12.8572,0.0595,-0.0526, 3.5206
43258,289,328.7800,55.6361,0.0332,---,-15.5633,3.8227,-0.0409, 7.8761
43308,336,328.5660,55.6049,0.0332,---,-12.8713,0.0886,-0.0526, 3.4152
43308,289,328.5660,55.6049,0.0332,---,-15.3493,3.8539,-0.0410, 7.2186
43358,336,328.3502,55.5755,0.0332,---,-12.8837,0.1158,-0.0526, 3.3948
43358,289,328.3502,55.5755,0.0332,---,-15.1336,3.8834,-0.0410, 7.8571
43408,336,328.1330,55.5474,0.0332,---,-12.8947,0.1414,-0.0526, 3.2864
43408,289,328.1330,55.5474,0.0332,---,-14.9164,3.9114,-0.0410, 7.8830
43458,336,327.9143,55.5205,0.0332,---,-12.9041,0.1657,-0.0527, 3.2066
43458,289,327.9143,55.5205,0.0332,---,-14.6977,3.9383,-0.0410, 7.8808
43508,336,327.6945,55.4952,0.0333,---,-12.9124,0.1883,-0.0527, 3.1598
43508,289,327.6945,55.4952,0.0333,---,-14.4778,3.9637,-0.0411, 7.9406
43558,336,327.4735,55.4715,0.0333,---,-12.9197,0.2092,-0.0527, 3.0810
43558,289,327.4735,55.4715,0.0333,---,-14.2569,3.9874,-0.0411, 7.3457
43608,336,327.2517,55.4491,0.0333,---,-12.9261,0.2285,-0.0527, 4.0152
43608,289,327.2517,55.4491,0.0333,---,-14.0350,4.0098,-0.0411, 7.9944
43658,336,327.0290,55.4279,0.0333,---,-12.9317,0.2466,-0.0527, 3.8229
43658,289,327.0290,55.4279,0.0333,---,-13.8123,4.0309,-0.0411, 8.4447
43708,336,326.8056,55.4081,0.0333,---,-12.9365,0.2632,-0.0527, 3.7813
43708,289,326.8056,55.4081,0.0333,---,-13.5890,4.0508,-0.0411, 8.4489
43758,336,326.5816,55.3894,0.0333,---,-12.9407,0.2785,-0.0527, 3.6426
43758,289,326.5816,55.3894,0.0333,---,-13.3649,4.0694,-0.0411, 8.3259
43808,336,326.3570,55.3719,0.0333,---,-12.9445,0.2926,-0.0528, 3.5591
43808,289,326.3570,55.3719,0.0333,---,-13.1404,4.0869,-0.0411, 8.3145
43858,336,326.1319,55.3556,0.0334,---,-12.9476,0.3054,-0.0528, 3.4949
43858,289,326.1319,55.3556,0.0334,---,-12.9153,4.1032,-0.0411, 8.3894
43908,336,325.9064,55.3403,0.0334,---,-12.9504,0.3171,-0.0528, 3.4675
43908,289,325.9064,55.3403,0.0334,---,-12.6897,4.1185,-0.0412, 8.3987
43958,336,325.6805,55.3260,0.0334,---,-12.9529,0.3277,-0.0528, 3.3870
43958,289,325.6805,55.3260,0.0334,---,-12.4638,4.1328,-0.0412, 8.3665
44008,336,325.4543,55.3129,0.0334,---,-12.9549,0.3371,-0.0528, 3.3288
44008,289,325.4543,55.3129,0.0334,---,-12.2376,4.1459,-0.0412, 8.3622
44058,336,325.2277,55.3007,0.0334,---,-12.9568,0.3455,-0.0528, 3.2919
44058,289,325.2277,55.3007,0.0334,---,-12.0111,4.1581,-0.0412, 7.3265
44108,336,325.0009,55.2893,0.0334,---,-12.9583,0.3530,-0.0528, 3.1948
44108,289,325.0009,55.2893,0.0334,---,-11.7843,4.1695,-0.0412, 8.2642
44158,336,324.7739,55.2788,0.0334,---,-12.9597,0.3595,-0.0528, 3.1179
44158,289,324.7739,55.2788,0.0334,---,-11.5573,4.1800,-0.0412, 8.3199
44208,289,324.5467,55.2693,0.0334,---,-11.3300,4.1895,-0.0412, 8.3641
44208,336,324.5467,55.2693,0.0334,---,-12.9608,0.3650,-0.0528, 3.8968
44258,336,324.3192,55.2604,0.0334,---,-12.9618,0.3699,-0.0528, 3.8696
44258,289,324.3192,55.2604,0.0334,---,-11.1026,4.1985,-0.0412, 7.3258
44308,336,324.0917,55.2523,0.0334,---,-12.9627,0.3738,-0.0528, 3.7847
44308,289,324.0917,55.2523,0.0334,---,-10.8751,4.2066,-0.0412, 8.0688
44358,336,323.8640,55.2450,0.0334,---,-12.9634,0.3769,-0.0528, 3.6790
44358,289,323.8640,55.2450,0.0334,---,-10.6473,4.2139,-0.0412, 7.3295
44408,336,323.6362,55.2384,0.0334,---,-12.9640,0.3792,-0.0528, 3.5996
44408,289,323.6362,55.2384,0.0334,---,-10.4195,4.2204,-0.0412, 7.3498
44458,336,323.4082,55.2324,0.0334,---,-12.9645,0.3810,-0.0528, 3.5597
44458,289,323.4082,55.2324,0.0334,---,-10.1916,4.2265,-0.0412, 7.3672
44508,336,323.1802,55.2270,0.0334,---,-12.9649,0.3821,-0.0528, 3.4786
44508,289,323.1802,55.2270,0.0334,---,-9.9635,4.2319,-0.0412, 7.3165
44558,336,322.9521,55.2222,0.0334,---,-12.9653,0.3824,-0.0528, 3.4050
44558,289,322.9521,55.2222,0.0334,---,-9.7354,4.2366,-0.0412, 7.3191
44608,336,322.7239,55.2182,0.0334,---,-12.9656,0.3821,-0.0528, 3.3198
44608,289,322.7239,55.2182,0.0334,---,-9.5072,4.2407,-0.0412, 7.3459
44658,336,322.4956,55.2144,0.0334,---,-12.9659,0.3813,-0.0528, 3.2420
44658,289,322.4956,55.2144,0.0334,---,-9.2790,4.2444,-0.0412, 7.5010
44708,336,322.2673,55.2113,0.0334,---,-12.9661,0.3800,-0.0528, 3.1003
44708,289,322.2673,55.2113,0.0334,---,-9.0507,4.2476,-0.0412, 7.3805
44758,336,322.0389,55.2087,0.0334,---,-12.9662,0.3780,-0.0528, 4.0546
44758,289,322.0389,55.2087,0.0334,---,-8.8223,4.2502,-0.0412, 7.4815
44808,289,321.8105,55.2064,0.0334,---,-8.5938,4.2525,-0.0412, 7.3424
44808,336,321.8105,55.2064,0.0334,---,-12.9663,0.3757,-0.0528, 3.9243
44858,336,321.5820,55.2045,0.0334,---,-12.9665,0.3729,-0.0528, 3.8199
44858,289,321.5820,55.2045,0.0334,---,-8.3654,4.2543,-0.0412, 6.1971
44908,336,321.3535,55.2032,0.0334,---,-12.9666,0.3695,-0.0528, 3.7361
44908,289,321.3535,55.2032,0.0334,---,-8.1369,4.2556,-0.0412, 6.1889
44958,336,321.1250,55.2024,0.0334,---,-12.9666,0.3657,-0.0528, 3.6759
44958,289,321.1250,55.2024,0.0334,---,-7.9084,4.2565,-0.0412, 5.0978
45008,336,320.8964,55.2017,0.0334,---,-12.9666,0.3615,-0.0528, 3.5940
45008,289,320.8964,55.2017,0.0334,---,-7.6798,4.2571,-0.0412, 4.1893
45008,319,320.8964,55.2017,0.0334,---,-49.5896,4.1794,-0.0415, 1495.5964
45058,336,320.6678,55.2014,0.0334,---,-12.9666,0.3570,-0.0528, 3.5368
45058,289,320.6678,55.2014,0.0334,---,-7.4512,4.2574,-0.0412, 4.3635
45058,319,320.6678,55.2014,0.0334,---,-49.1140,4.1797,-0.0415, 1439.1952
45108,336,320.4392,55.2016,0.0334,---,-12.9666,0.3520,-0.0528, 3.3916
45108,289,320.4392,55.2016,0.0334,---,-7.2225,4.2573,-0.0412, 3.4041
45108,319,320.4392,55.2016,0.0334,---,-48.6384,4.1797,-0.0415, 1420.2878
45158,336,320.2105,55.2019,0.0334,---,-12.9666,0.3467,-0.0528, 3.2410
45158,289,320.2105,55.2019,0.0334,---,-6.9939,4.2570,-0.0412, 2.5450
45158,319,320.2105,55.2019,0.0334,---,-48.1628,4.1794,-0.0415, 1383.4498
45208,336,319.9818,55.2025,0.0334,---,-12.9665,0.3411,-0.0528, 3.3199
45208,289,319.9818,55.2025,0.0334,---,-6.7652,4.2563,-0.0412, 2.5811
45208,319,319.9818,55.2025,0.0334,---,-47.6872,4.1788,-0.0415, 1000000.0000
45258,336,319.7531,55.2035,0.0334,---,-12.9665,0.3351,-0.0528, 3.2743
45258,289,319.7531,55.2035,0.0334,---,-6.5365,4.2553,-0.0412, 2.0335
45258,319,319.7531,55.2035,0.0334,---,-47.2115,4.1778,-0.0415, 1000000.0000
45308,336,319.5244,55.2048,0.0334,---,-12.9664,0.3287,-0.0528, 3.1968
45308,289,319.5244,55.2048,0.0334,---,-6.3078,4.2540,-0.0412, 1.5719
45308,319,319.5244,55.2048,0.0334,---,-46.7358,4.1766,-0.0415, 1000000.0000
45358,336,319.2957,55.2063,0.0334,---,-12.9664,0.3222,-0.0528, 4.0461
45358,289,319.2957,55.2063,0.0334,---,-6.0790,4.2526,-0.0412, 1.2449
45358,319,319.2957,55.2063,0.0334,---,-46.2601,4.1752,-0.0415, 1000000.0000
45408,336,319.0670,55.2080,0.0334,---,-12.9663,0.3154,-0.0528, 3.8640
45408,289,319.0670,55.2080,0.0334,---,-5.8503,4.2509,-0.0412, 1.2740
45408,319,319.0670,55.2080,0.0334,---,-45.7844,4.1735,-0.0415, 1000000.0000
45458,336,318.8382,55.2100,0.0334,---,-12.9663,0.3083,-0.0528, 3.7594
45458,289,318.8382,55.2100,0.0334,---,-5.6216,4.2489,-0.0412, 1.0403
45458,319,318.8382,55.2100,0.0334,---,-45.3087,4.1716,-0.0415, 1000000.0000
45458,339,318.8382,55.2100,0.0334,---,0.0000,0.0000,0.0000, 1000000.0000
45508,336,318.6094,55.2120,0.0334,---,-12.9662,0.3011,-0.0528, 3.6774
45508,289,318.6094,55.2120,0.0334,---,-5.3927,4.2468,-0.0412, 0.9755
45508,319,318.6094,55.2120,0.0334,---,-44.8329,4.1696,-0.0415, 1000000.0000
45508,339,318.6094,55.2120,0.0334,---,0.0000,0.0000,0.0000, 1000000.0000
45558,336,318.3806,55.2144,0.0334,---,-12.9661,0.2936,-0.0528, 3.5963
45558,289,318.3806,55.2144,0.0334,---,-5.1639,4.2445,-0.0412, 0.9776
45558,319,318.3806,55.2144,0.0334,---,-44.3571,4.1673,-0.0415, 1105.9987
45608,336,318.1518,55.2169,0.0334,---,-12.9661,0.2859,-0.0528, 3.4963
45608,289,318.1518,55.2169,0.0334,---,-4.9351,4.2419,-0.0412, 1.0168
45608,319,318.1518,55.2169,0.0334,---,-43.8813,4.1648,-0.0415, 1073.3746
45658,336,317.9229,55.2197,0.0334,---,-12.9660,0.2780,-0.0528, 3.4223
45658,289,317.9229,55.2197,0.0334,---,-4.7063,4.2391,-0.0412, 1.1836
45658,319,317.9229,55.2197,0.0334,---,-43.4055,4.1621,-0.0415, 1041.5856
45708,336,317.6941,55.2225,0.0334,---,-12.9659,0.2700,-0.0528, 3.3246
45708,289,317.6941,55.2225,0.0334,---,-4.4774,4.2363,-0.0412, 1.4884
45708,319,317.6941,55.2225,0.0334,---,-42.9297,4.1593,-0.0415, 1024.8723
45758,336,317.4652,55.2255,0.0334,---,-12.9659,0.2619,-0.0528, 3.2618
45758,319,317.4652,55.2255,0.0334,---,-42.4538,4.1563,-0.0415, 994.0463
45758,289,317.4652,55.2255,0.0334,---,-4.2486,4.2333,-0.0412, 1000000.0000
45808,336,317.2363,55.2287,0.0334,---,-12.9658,0.2536,-0.0528, 3.1856
45808,319,317.2363,55.2287,0.0334,---,-41.9780,4.1531,-0.0415, 963.2914
45808,289,317.2363,55.2287,0.0334,---,-4.0197,4.2301,-0.0412, 1000000.0000
45858,336,317.0074,55.2320,0.0334,---,-12.9657,0.2452,-0.0528, 3.1104
45858,319,317.0074,55.2320,0.0334,---,-41.5021,4.1499,-0.0415, 932.9812
45908,336,316.7785,55.2354,0.0334,---,-12.9657,0.2367,-0.0528, 3.0408
45908,319,316.7785,55.2354,0.0334,---,-41.0262,4.1466,-0.0415, 1000000.0000
45958,336,316.5496,55.2390,0.0334,---,-12.9656,0.2281,-0.0528, 3.9861
45958,319,316.5496,55.2390,0.0334,---,-40.5503,4.1430,-0.0415, 1000000.0000
46008,336,316.3207,55.2427,0.0334,---,-12.9655,0.2194,-0.0528, 3.8265
46008,319,316.3207,55.2427,0.0334,---,-40.0744,4.1393,-0.0415, 3.8393
46058,336,316.0917,55.2464,0.0334,---,-12.9655,0.2107,-0.0528, 3.7244
46058,319,316.0917,55.2464,0.0334,---,-39.5985,4.1356,-0.0415, 3.8079
46108,336,315.8628,55.2503,0.0334,---,-12.9654,0.2019,-0.0528, 3.6222
46108,319,315.8628,55.2503,0.0334,---,-39.1226,4.1318,-0.0415, 3.9770
46158,336,315.6338,55.2543,0.0334,---,-12.9654,0.1931,-0.0528, 3.5716
46158,319,315.6338,55.2543,0.0334,---,-38.6466,4.1279,-0.0415, 4.0059
46208,336,315.4048,55.2583,0.0334,---,-12.9653,0.1843,-0.0528, 3.4284
46208,319,315.4048,55.2583,0.0334,---,-38.1707,4.1239,-0.0415, 3.6441
46258,336,315.1758,55.2624,0.0334,---,-12.9652,0.1755,-0.0528, 3.3671
46258,319,315.1758,55.2624,0.0334,---,-37.6947,4.1198,-0.0415, 3.7622
46308,336,314.9468,55.2666,0.0334,---,-12.9652,0.1666,-0.0528, 3.2910
46308,319,314.9468,55.2666,0.0334,---,-37.2187,4.1156,-0.0415, 3.7480
46358,336,314.7178,55.2709,0.0334,---,-12.9652,0.1578,-0.0528, 3.2142
46358,319,314.7178,55.2709,0.0334,---,-36.7427,4.1113,-0.0415, 3.6911
46408,336,314.4887,55.2752,0.0334,---,-12.9651,0.1490,-0.0528, 3.1618
46408,319,314.4887,55.2752,0.0334,---,-36.2667,4.1070,-0.0415, 3.7480
46458,336,314.2597,55.2796,0.0334,---,-12.9651,0.1402,-0.0528, 3.1283
46458,319,314.2597,55.2796,0.0334,---,-35.7907,4.1027,-0.0415, 3.8073
46508,336,314.0306,55.2841,0.0334,---,-12.9651,0.1314,-0.0528, 3.9964
46508,319,314.0306,55.2841,0.0334,---,-35.3147,4.0982,-0.0415, 3.8148
46558,336,313.8015,55.2885,0.0334,---,-12.9651,0.1227,-0.0528, 3.9324
46558,319,313.8015,55.2885,0.0334,---,-34.8386,4.0938,-0.0415, 3.8013
46608,336,313.5724,55.2931,0.0334,---,-12.9651,0.1140,-0.0528, 3.7472
46608,319,313.5724,55.2931,0.0334,---,-34.3625,4.0892,-0.0415, 3.8840
46658,336,313.3433,55.2977,0.0334,---,-12.9650,0.1053,-0.0528, 3.6396
46658,319,313.3433,55.2977,0.0334,---,-33.8864,4.0847,-0.0415, 3.8718
46708,336,313.1142,55.3024,0.0334,---,-12.9650,0.0967,-0.0528, 3.5610
46708,319,313.1142,55.3024,0.0334,---,-33.4104,4.0800,-0.0415, 3.4635
46758,336,312.8851,55.3071,0.0334,---,-12.9650,0.0882,-0.0528, 3.4913
46758,319,312.8851,55.3071,0.0334,---,-32.9343,4.0753,-0.0415, 3.5868
46808,336,312.6560,55.3118,0.0334,---,-12.9650,0.0798,-0.0528, 3.4253
46808,319,312.6560,55.3118,0.0334,---,-32.4582,4.0706,-0.0415, 3.5330
46858,336,312.4268,55.3166,0.0334,---,-12.9650,0.0714,-0.0528, 3.3697
46858,319,312.4268,55.3166,0.0334,---,-31.9820,4.0659,-0.0415, 3.5882
46908,336,312.1976,55.3214,0.0334,---,-12.9650,0.0631,-0.0528, 3.2636
46908,319,312.1976,55.3214,0.0334,---,-31.5059,4.0611,-0.0415, 3.6179
46958,336,311.9685,55.3262,0.0334,---,-12.9650,0.0548,-0.0528, 3.1904
46958,319,311.9685,55.3262,0.0334,---,-31.0298,4.0562,-0.0415, 3.6767
47008,336,311.7393,55.3311,0.0334,---,-12.9650,0.0466,-0.0528, 3.1090
47008,319,311.7393,55.3311,0.0334,---,-30.5536,4.0514,-0.0415, 3.6526
47058,336,311.5100,55.3360,0.0334,---,-12.9649,0.0385,-0.0528, 3.0370
47058,319,311.5100,55.3360,0.0334,---,-30.0774,4.0465,-0.0415, 3.7132
47108,336,311.2808,55.3409,0.0334,---,-12.9649,0.0306,-0.0528, 2.9399
47108,319,311.2808,55.3409,0.0334,---,-29.6012,4.0415,-0.0415, 3.8065
47158,336,311.0516,55.3459,0.0334,---,-12.9650,0.0226,-0.0528, 3.8909
47158,319,311.0516,55.3459,0.0334,---,-29.1250,4.0366,-0.0415, 3.7471
47208,336,310.8224,55.3509,0.0334,---,-12.9650,0.0147,-0.0528, 3.7032
47208,319,310.8224,55.3509,0.0334,---,-28.6488,4.0316,-0.0415, 3.6710
47258,336,310.5931,55.3559,0.0334,---,-12.9650,0.0070,-0.0528, 3.6256
47258,319,310.5931,55.3559,0.0334,---,-28.1725,4.0265,-0.0415, 3.7054
47308,336,310.3638,55.3610,0.0334,---,-12.9650,-0.0007,-0.0528, 3.5483
47308,319,310.3638,55.3610,0.0334,---,-27.6963,4.0214,-0.0415, 3.7942
47358,336,310.1346,55.3661,0.0334,---,-12.9650,-0.0083,-0.0528, 3.4721
47358,319,310.1346,55.3661,0.0334,---,-27.2200,4.0163,-0.0415, 3.8936
47408,336,309.9052,55.3712,0.0334,---,-12.9650,-0.0159,-0.0528, 3.3968
47408,319,309.9052,55.3712,0.0334,---,-26.7438,4.0112,-0.0415, 3.8696
47458,336,309.6759,55.3764,0.0334,---,-12.9650,-0.0233,-0.0528, 3.3047
47458,319,309.6759,55.3764,0.0334,---,-26.2675,4.0060,-0.0415, 3.8485
47508,336,309.4466,55.3816,0.0334,---,-12.9650,-0.0308,-0.0528, 3.2492
47508,319,309.4466,55.3816,0.0334,---,-25.7912,4.0008,-0.0415, 3.8879
47558,336,309.2173,55.3869,0.0334,---,-12.9651,-0.0381,-0.0528, 3.2025
47558,319,309.2173,55.3869,0.0334,---,-25.3148,3.9956,-0.0415, 3.9276
47608,336,308.9879,55.3922,0.0334,---,-12.9651,-0.0453,-0.0528, 3.1438
47608,319,308.9879,55.3922,0.0334,---,-24.8385,3.9903,-0.0415, 3.7403
47658,336,308.7586,55.3975,0.0334,---,-12.9651,-0.0525,-0.0528, 3.0607
47658,319,308.7586,55.3975,0.0334,---,-24.3622,3.9849,-0.0415, 3.7370
47708,336,308.5292,55.4028,0.0334,---,-12.9651,-0.0596,-0.0528, 3.0066
47708,319,308.5292,55.4028,0.0334,---,-23.8859,3.9796,-0.0415, 3.9957
47758,336,308.2998,55.4082,0.0334,---,-12.9651,-0.0666,-0.0528, 3.9321
47758,319,308.2998,55.4082,0.0334,---,-23.4095,3.9742,-0.0415, 3.9548
47808,336,308.0704,55.4136,0.0334,---,-12.9651,-0.0735,-0.0528, 3.7397
47808,319,308.0704,55.4136,0.0334,---,-22.9331,3.9688,-0.0415, 3.8069
47858,336,307.8410,55.4190,0.0334,---,-12.9652,-0.0804,-0.0528, 3.6572
47858,319,307.8410,55.4190,0.0334,---,-22.4568,3.9634,-0.0415, 3.7743
47908,336,307.6115,55.4244,0.0334,---,-12.9652,-0.0872,-0.0528, 3.5807
47908,319,307.6115,55.4244,0.0334,---,-21.9803,3.9580,-0.0415, 3.8393
47958,336,307.3821,55.4298,0.0334,---,-12.9652,-0.0938,-0.0528, 3.4864
47958,319,307.3821,55.4298,0.0334,---,-21.5039,3.9525,-0.0415, 3.8499
48008,336,307.1526,55.4352,0.0334,---,-12.9652,-0.1004,-0.0528, 3.4306
48008,319,307.1526,55.4352,0.0334,---,-21.0275,3.9471,-0.0415, 4.1702
48058,336,306.9232,55.4406,0.0334,---,-12.9653,-0.1069,-0.0528, 3.3380
48058,319,306.9232,55.4406,0.0334,---,-20.5511,3.9416,-0.0415, 3.8977
48108,336,306.6937,55.4460,0.0334,---,-12.9653,-0.1133,-0.0528, 3.2841
48108,319,306.6937,55.4460,0.0334,---,-20.0746,3.9362,-0.0415, 3.8711
48158,336,306.4642,55.4515,0.0334,---,-12.9653,-0.1196,-0.0528, 3.2323
48158,319,306.4642,55.4515,0.0334,---,-19.5981,3.9308,-0.0415, 3.8558
48208,336,306.2346,55.4568,0.0334,---,-12.9653,-0.1258,-0.0528, 3.1409
48208,319,306.2346,55.4568,0.0334,---,-19.1216,3.9254,-0.0415, 3.8682
48258,336,306.0052,55.4622,0.0334,---,-12.9653,-0.1319,-0.0528, 3.0931
48258,319,306.0052,55.4622,0.0334,---,-18.6451,3.9200,-0.0415, 4.0976
48308,336,305.7756,55.4675,0.0334,---,-12.9653,-0.1379,-0.0528, 3.0166
48308,319,305.7756,55.4675,0.0334,---,-18.1686,3.9146,-0.0415, 4.0689
48358,336,305.5460,55.4728,0.0334,---,-12.9653,-0.1438,-0.0528, 3.9527
48358,319,305.5460,55.4728,0.0334,---,-17.6920,3.9093,-0.0415, 3.9171
48408,336,305.3165,55.4781,0.0334,---,-12.9653,-0.1495,-0.0528, 3.8749
48408,319,305.3165,55.4781,0.0334,---,-17.2155,3.9040,-0.0415, 3.9377
48458,336,305.0869,55.4833,0.0334,---,-12.9654,-0.1551,-0.0528, 3.6980
48458,319,305.0869,55.4833,0.0334,---,-16.7390,3.8988,-0.0415, 4.1627
